,iter,weights
13,14,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 2.7833333333333337, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 0.001, 'other_col_cons': 2.5, 'other_row_cons': 1.3333333333333333, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 2.0, 'number_adjacent_block_facts': 2.0}"
14,15,"{'number_adjacent_facts_other_value': 3.0, 'number_other_facts_same_value': 2.5333333333333337, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 0.001, 'other_col_cons': 2.5, 'other_row_cons': 0.8333333333333333, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 3.0, 'number_adjacent_block_facts': 3.0}"
15,16,"{'number_adjacent_facts_other_value': 3.0, 'number_other_facts_same_value': 2.5333333333333337, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 1.001, 'other_col_cons': 2.5, 'other_row_cons': 0.8333333333333333, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 3.0, 'number_adjacent_block_facts': 3.0}"
16,17,"{'number_adjacent_facts_other_value': 3.0, 'number_other_facts_same_value': 2.5333333333333337, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 1.001, 'other_col_cons': 2.5, 'other_row_cons': 1.1666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 3.0, 'number_adjacent_block_facts': 3.0}"
17,18,"{'number_adjacent_facts_other_value': 3.0, 'number_other_facts_same_value': 2.5333333333333337, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 1.001, 'other_col_cons': 2.5, 'other_row_cons': 1.3333333333333333, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 3.0, 'number_adjacent_block_facts': 3.0}"
18,19,"{'number_adjacent_facts_other_value': 3.0, 'number_other_facts_same_value': 2.5333333333333337, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 1.001, 'other_col_cons': 2.5, 'other_row_cons': 1.6666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 3.0, 'number_adjacent_block_facts': 3.0}"
19,20,"{'number_adjacent_facts_other_value': 3.0, 'number_other_facts_same_value': 2.5333333333333337, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 1.001, 'other_col_cons': 2.5, 'other_row_cons': 2.6666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 3.0, 'number_adjacent_block_facts': 3.0}"
20,21,"{'number_adjacent_facts_other_value': 3.3333333333333335, 'number_other_facts_same_value': 2.5333333333333337, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 1.001, 'other_col_cons': 2.5, 'other_row_cons': 2.6666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 3.3333333333333335, 'number_adjacent_block_facts': 3.0}"
21,22,"{'number_adjacent_facts_other_value': 3.3333333333333335, 'number_other_facts_same_value': 2.5333333333333337, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 2.001, 'other_col_cons': 2.5, 'other_row_cons': 2.6666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 3.3333333333333335, 'number_adjacent_block_facts': 3.0}"
22,23,"{'number_adjacent_facts_other_value': 3.3333333333333335, 'number_other_facts_same_value': 2.5333333333333337, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 2.001, 'other_col_cons': 2.5, 'other_row_cons': 2.6666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 3.3333333333333335, 'number_adjacent_block_facts': 3.0}"
23,24,"{'number_adjacent_facts_other_value': 3.3333333333333335, 'number_other_facts_same_value': 2.5333333333333337, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 2.001, 'other_col_cons': 2.5, 'other_row_cons': 2.6666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 3.3333333333333335, 'number_adjacent_block_facts': 3.0}"
24,25,"{'number_adjacent_facts_other_value': 3.3333333333333335, 'number_other_facts_same_value': 2.5333333333333337, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 1.001, 'other_col_cons': 2.5, 'other_row_cons': 2.6666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 3.3333333333333335, 'number_adjacent_block_facts': 3.0}"
25,26,"{'number_adjacent_facts_other_value': 3.3333333333333335, 'number_other_facts_same_value': 2.5333333333333337, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 2.001, 'other_col_cons': 2.5, 'other_row_cons': 3.6666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.0, 'number_adjacent_col_facts': 3.3333333333333335, 'number_adjacent_block_facts': 3.0}"
26,27,"{'number_adjacent_facts_other_value': 3.666666666666667, 'number_other_facts_same_value': 2.5333333333333337, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 2.001, 'other_col_cons': 2.5, 'other_row_cons': 3.6666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.3333333333333335, 'number_adjacent_col_facts': 3.3333333333333335, 'number_adjacent_block_facts': 3.0}"
27,28,"{'number_adjacent_facts_other_value': 3.466666666666667, 'number_other_facts_same_value': 3.0333333333333337, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 2.001, 'other_col_cons': 3.5, 'other_row_cons': 3.6666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.1333333333333333, 'number_adjacent_col_facts': 3.3333333333333335, 'number_adjacent_block_facts': 2.5}"
28,29,"{'number_adjacent_facts_other_value': 3.3000000000000003, 'number_other_facts_same_value': 3.0333333333333337, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 2.001, 'other_col_cons': 3.5, 'other_row_cons': 3.6666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 1.9666666666666666, 'number_adjacent_col_facts': 3.3333333333333335, 'number_adjacent_block_facts': 2.5}"
29,30,"{'number_adjacent_facts_other_value': 3.7, 'number_other_facts_same_value': 2.5333333333333337, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.001, 'other_col_cons': 3.5, 'other_row_cons': 2.6666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.6333333333333333, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 2.5}"
30,31,"{'number_adjacent_facts_other_value': 3.7, 'number_other_facts_same_value': 3.5333333333333337, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.001, 'other_col_cons': 3.5, 'other_row_cons': 2.6666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.6333333333333333, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 2.5}"
31,32,"{'number_adjacent_facts_other_value': 4.2, 'number_other_facts_same_value': 3.5333333333333337, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.001, 'other_col_cons': 3.5, 'other_row_cons': 2.6666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 3.1333333333333333, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 2.5}"
32,33,"{'number_adjacent_facts_other_value': 4.2, 'number_other_facts_same_value': 3.866666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.001, 'other_col_cons': 3.5, 'other_row_cons': 2.6666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 3.1333333333333333, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 2.5}"
33,34,"{'number_adjacent_facts_other_value': 3.7, 'number_other_facts_same_value': 4.2, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.001, 'other_col_cons': 4.5, 'other_row_cons': 2.6666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.6333333333333333, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 2.0}"
34,35,"{'number_adjacent_facts_other_value': 3.3000000000000003, 'number_other_facts_same_value': 4.7, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.001, 'other_col_cons': 5.5, 'other_row_cons': 2.6666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.1333333333333333, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.6}"
35,36,"{'number_adjacent_facts_other_value': 2.7, 'number_other_facts_same_value': 5.2, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.001, 'other_col_cons': 5.5, 'other_row_cons': 3.1666666666666665, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.1333333333333333, 'number_adjacent_col_facts': 1.3333333333333335, 'number_adjacent_block_facts': 1.0}"
36,37,"{'number_adjacent_facts_other_value': 2.7, 'number_other_facts_same_value': 5.2, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.001, 'other_col_cons': 5.5, 'other_row_cons': 4.166666666666666, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.1333333333333333, 'number_adjacent_col_facts': 1.3333333333333335, 'number_adjacent_block_facts': 1.0}"
37,38,"{'number_adjacent_facts_other_value': 2.8111111111111113, 'number_other_facts_same_value': 5.2, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.001, 'other_col_cons': 5.5, 'other_row_cons': 4.166666666666666, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.1333333333333333, 'number_adjacent_col_facts': 1.6666666666666667, 'number_adjacent_block_facts': 1.0}"
38,39,"{'number_adjacent_facts_other_value': 2.9222222222222225, 'number_other_facts_same_value': 5.2, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.001, 'other_col_cons': 5.5, 'other_row_cons': 4.166666666666666, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.1333333333333333, 'number_adjacent_col_facts': 2.0, 'number_adjacent_block_facts': 1.0}"
39,40,"{'number_adjacent_facts_other_value': 3.0333333333333337, 'number_other_facts_same_value': 5.2, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.001, 'other_col_cons': 5.5, 'other_row_cons': 4.166666666666666, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.1333333333333333, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.0}"
40,41,"{'number_adjacent_facts_other_value': 3.1583333333333337, 'number_other_facts_same_value': 5.2, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.001, 'other_col_cons': 5.5, 'other_row_cons': 4.166666666666666, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.1333333333333333, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.5}"
41,42,"{'number_adjacent_facts_other_value': 3.269444444444445, 'number_other_facts_same_value': 5.2, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 2.001, 'other_col_cons': 5.5, 'other_row_cons': 4.166666666666666, 'other_block_cons': 3.75, 'number_adjacent_row_facts': 2.1333333333333333, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.8333333333333333}"
42,43,"{'number_adjacent_facts_other_value': 3.269444444444445, 'number_other_facts_same_value': 5.2, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 4.0009999999999994, 'adjacent_block_used': 1.001, 'other_col_cons': 5.5, 'other_row_cons': 3.166666666666666, 'other_block_cons': 4.75, 'number_adjacent_row_facts': 2.1333333333333333, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.8333333333333333}"
43,44,"{'number_adjacent_facts_other_value': 3.269444444444445, 'number_other_facts_same_value': 5.2, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 4.0009999999999994, 'adjacent_block_used': 2.001, 'other_col_cons': 5.5, 'other_row_cons': 3.166666666666666, 'other_block_cons': 4.75, 'number_adjacent_row_facts': 2.1333333333333333, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.8333333333333333}"
44,45,"{'number_adjacent_facts_other_value': 3.269444444444445, 'number_other_facts_same_value': 5.4, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 4.0009999999999994, 'adjacent_block_used': 2.001, 'other_col_cons': 5.5, 'other_row_cons': 3.166666666666666, 'other_block_cons': 4.75, 'number_adjacent_row_facts': 2.1333333333333333, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.8333333333333333}"
45,46,"{'number_adjacent_facts_other_value': 3.269444444444445, 'number_other_facts_same_value': 5.6000000000000005, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 4.0009999999999994, 'adjacent_block_used': 2.001, 'other_col_cons': 5.5, 'other_row_cons': 3.166666666666666, 'other_block_cons': 4.75, 'number_adjacent_row_facts': 2.1333333333333333, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.8333333333333333}"
46,47,"{'number_adjacent_facts_other_value': 2.769444444444445, 'number_other_facts_same_value': 5.933333333333334, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 4.0009999999999994, 'adjacent_block_used': 2.001, 'other_col_cons': 6.5, 'other_row_cons': 3.166666666666666, 'other_block_cons': 4.75, 'number_adjacent_row_facts': 1.6333333333333333, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.3333333333333333}"
47,48,"{'number_adjacent_facts_other_value': 2.769444444444445, 'number_other_facts_same_value': 5.933333333333334, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 4.0009999999999994, 'adjacent_block_used': 2.001, 'other_col_cons': 6.5, 'other_row_cons': 3.4999999999999996, 'other_block_cons': 4.75, 'number_adjacent_row_facts': 1.6333333333333333, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.3333333333333333}"
48,49,"{'number_adjacent_facts_other_value': 2.769444444444445, 'number_other_facts_same_value': 5.933333333333334, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 4.0009999999999994, 'adjacent_block_used': 2.001, 'other_col_cons': 6.5, 'other_row_cons': 3.9999999999999996, 'other_block_cons': 4.75, 'number_adjacent_row_facts': 1.6333333333333333, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.3333333333333333}"
49,50,"{'number_adjacent_facts_other_value': 1.7694444444444448, 'number_other_facts_same_value': 6.433333333333334, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 4.0009999999999994, 'adjacent_block_used': 1.001, 'other_col_cons': 6.5, 'other_row_cons': 3.9999999999999996, 'other_block_cons': 5.75, 'number_adjacent_row_facts': 0.6333333333333333, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 0.33333333333333326}"
