,iter,weights
27,28,"{'number_adjacent_facts_other_value': 3.6666666666666665, 'number_other_facts_same_value': 3.1166666666666667, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 1.0, 'adjacent_block_used': 2.001, 'other_col_cons': 2.583333333333333, 'other_row_cons': 3.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.3333333333333333, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 2.0833333333333335}"
28,29,"{'number_adjacent_facts_other_value': 3.833333333333333, 'number_other_facts_same_value': 3.1166666666666667, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 1.0, 'adjacent_block_used': 2.001, 'other_col_cons': 2.583333333333333, 'other_row_cons': 3.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.5, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 2.0833333333333335}"
29,30,"{'number_adjacent_facts_other_value': 3.833333333333333, 'number_other_facts_same_value': 3.1166666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 2.583333333333333, 'other_row_cons': 3.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 2.1666666666666665, 'number_adjacent_col_facts': 1.5, 'number_adjacent_block_facts': 1.6833333333333336}"
30,31,"{'number_adjacent_facts_other_value': 3.833333333333333, 'number_other_facts_same_value': 3.1166666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 2.583333333333333, 'other_row_cons': 3.5833333333333335, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 2.1666666666666665, 'number_adjacent_col_facts': 1.5, 'number_adjacent_block_facts': 1.6833333333333336}"
31,32,"{'number_adjacent_facts_other_value': 3.833333333333333, 'number_other_facts_same_value': 3.1166666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.583333333333333, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 2.1666666666666665, 'number_adjacent_col_facts': 1.5, 'number_adjacent_block_facts': 1.6833333333333336}"
32,33,"{'number_adjacent_facts_other_value': 3.833333333333333, 'number_other_facts_same_value': 3.45, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.583333333333333, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 2.1666666666666665, 'number_adjacent_col_facts': 1.5, 'number_adjacent_block_facts': 1.6833333333333336}"
33,34,"{'number_adjacent_facts_other_value': 3.333333333333333, 'number_other_facts_same_value': 3.7833333333333337, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.583333333333333, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 1.6666666666666665, 'number_adjacent_col_facts': 1.5, 'number_adjacent_block_facts': 1.1833333333333336}"
34,35,"{'number_adjacent_facts_other_value': 2.933333333333333, 'number_other_facts_same_value': 4.283333333333333, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 4.583333333333333, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 1.1666666666666665, 'number_adjacent_col_facts': 1.5, 'number_adjacent_block_facts': 0.7833333333333335}"
35,36,"{'number_adjacent_facts_other_value': 3.0999999999999996, 'number_other_facts_same_value': 4.283333333333333, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 4.583333333333333, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 1.1666666666666665, 'number_adjacent_col_facts': 1.5, 'number_adjacent_block_facts': 0.9500000000000002}"
36,37,"{'number_adjacent_facts_other_value': 3.0999999999999996, 'number_other_facts_same_value': 4.283333333333333, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 4.0, 'adjacent_block_used': 1.001, 'other_col_cons': 4.583333333333333, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 1.6666666666666665, 'number_adjacent_col_facts': 0.5, 'number_adjacent_block_facts': 0.7000000000000002}"
37,38,"{'number_adjacent_facts_other_value': 3.211111111111111, 'number_other_facts_same_value': 4.283333333333333, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 4.0, 'adjacent_block_used': 1.001, 'other_col_cons': 4.583333333333333, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 1.6666666666666665, 'number_adjacent_col_facts': 0.8333333333333333, 'number_adjacent_block_facts': 0.7000000000000002}"
38,39,"{'number_adjacent_facts_other_value': 3.322222222222222, 'number_other_facts_same_value': 4.283333333333333, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 4.0, 'adjacent_block_used': 1.001, 'other_col_cons': 4.583333333333333, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 1.6666666666666665, 'number_adjacent_col_facts': 1.1666666666666665, 'number_adjacent_block_facts': 0.7000000000000002}"
39,40,"{'number_adjacent_facts_other_value': 3.433333333333333, 'number_other_facts_same_value': 4.283333333333333, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 4.0, 'adjacent_block_used': 1.001, 'other_col_cons': 4.583333333333333, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 1.6666666666666665, 'number_adjacent_col_facts': 1.4999999999999998, 'number_adjacent_block_facts': 0.7000000000000002}"
40,41,"{'number_adjacent_facts_other_value': 3.433333333333333, 'number_other_facts_same_value': 4.283333333333333, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 4.0, 'adjacent_block_used': 2.001, 'other_col_cons': 4.583333333333333, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 1.6666666666666665, 'number_adjacent_col_facts': 1.214285714285714, 'number_adjacent_block_facts': 1.3666666666666667}"
41,42,"{'number_adjacent_facts_other_value': 3.5444444444444443, 'number_other_facts_same_value': 4.283333333333333, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 4.0, 'adjacent_block_used': 2.001, 'other_col_cons': 4.583333333333333, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 1.6666666666666665, 'number_adjacent_col_facts': 1.214285714285714, 'number_adjacent_block_facts': 1.7}"
42,43,"{'number_adjacent_facts_other_value': 4.044444444444444, 'number_other_facts_same_value': 4.283333333333333, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 4.0, 'adjacent_block_used': 2.001, 'other_col_cons': 4.583333333333333, 'other_row_cons': 2.5833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 1.6666666666666665, 'number_adjacent_col_facts': 2.214285714285714, 'number_adjacent_block_facts': 1.7}"
43,44,"{'number_adjacent_facts_other_value': 4.044444444444444, 'number_other_facts_same_value': 4.283333333333333, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 4.0, 'adjacent_block_used': 2.001, 'other_col_cons': 4.583333333333333, 'other_row_cons': 3.0833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 1.6666666666666665, 'number_adjacent_col_facts': 2.214285714285714, 'number_adjacent_block_facts': 1.7}"
44,45,"{'number_adjacent_facts_other_value': 4.044444444444444, 'number_other_facts_same_value': 4.483333333333333, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 4.0, 'adjacent_block_used': 2.001, 'other_col_cons': 4.583333333333333, 'other_row_cons': 3.0833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 1.6666666666666665, 'number_adjacent_col_facts': 2.214285714285714, 'number_adjacent_block_facts': 1.7}"
45,46,"{'number_adjacent_facts_other_value': 4.044444444444444, 'number_other_facts_same_value': 4.683333333333334, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 4.0, 'adjacent_block_used': 2.001, 'other_col_cons': 4.583333333333333, 'other_row_cons': 3.0833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 1.6666666666666665, 'number_adjacent_col_facts': 2.214285714285714, 'number_adjacent_block_facts': 1.7}"
46,47,"{'number_adjacent_facts_other_value': 4.044444444444444, 'number_other_facts_same_value': 4.933333333333334, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 4.0, 'adjacent_block_used': 2.001, 'other_col_cons': 4.583333333333333, 'other_row_cons': 3.0833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 1.6666666666666665, 'number_adjacent_col_facts': 2.214285714285714, 'number_adjacent_block_facts': 1.7}"
47,48,"{'number_adjacent_facts_other_value': 4.044444444444444, 'number_other_facts_same_value': 5.133333333333334, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 4.0, 'adjacent_block_used': 2.001, 'other_col_cons': 4.583333333333333, 'other_row_cons': 3.0833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 1.6666666666666665, 'number_adjacent_col_facts': 2.214285714285714, 'number_adjacent_block_facts': 1.7}"
48,49,"{'number_adjacent_facts_other_value': 4.044444444444444, 'number_other_facts_same_value': 5.383333333333334, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 4.0, 'adjacent_block_used': 2.001, 'other_col_cons': 4.583333333333333, 'other_row_cons': 3.0833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 1.6666666666666665, 'number_adjacent_col_facts': 2.214285714285714, 'number_adjacent_block_facts': 1.7}"
49,50,"{'number_adjacent_facts_other_value': 4.044444444444444, 'number_other_facts_same_value': 5.583333333333334, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 4.0, 'adjacent_row_used': 4.0, 'adjacent_block_used': 2.001, 'other_col_cons': 4.583333333333333, 'other_row_cons': 3.0833333333333335, 'other_block_cons': 5.0, 'number_adjacent_row_facts': 1.6666666666666665, 'number_adjacent_col_facts': 2.214285714285714, 'number_adjacent_block_facts': 1.7}"
