,iter,weights
13,14,"{'number_adjacent_facts_other_value': 2.0, 'number_other_facts_same_value': 2.034333333333333, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 1.0, 'other_col_cons': 1.25, 'other_row_cons': 2.0, 'other_block_cons': 3.0833333333333335, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 2.5, 'number_adjacent_block_facts': 1.8333333333333335}"
14,15,"{'number_adjacent_facts_other_value': 3.0, 'number_other_facts_same_value': 1.784333333333333, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 1.0, 'other_col_cons': 1.25, 'other_row_cons': 1.5, 'other_block_cons': 3.0833333333333335, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 2.8333333333333335}"
15,16,"{'number_adjacent_facts_other_value': 3.0, 'number_other_facts_same_value': 1.284333333333333, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.0, 'other_col_cons': 2.25, 'other_row_cons': 0.75, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 2.8333333333333335}"
16,17,"{'number_adjacent_facts_other_value': 3.0, 'number_other_facts_same_value': 1.784333333333333, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 1.0, 'other_col_cons': 1.25, 'other_row_cons': 1.5, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 2.8333333333333335}"
17,18,"{'number_adjacent_facts_other_value': 3.0, 'number_other_facts_same_value': 1.784333333333333, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 1.0, 'other_col_cons': 1.25, 'other_row_cons': 1.6666666666666667, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 2.8333333333333335}"
18,19,"{'number_adjacent_facts_other_value': 3.0, 'number_other_facts_same_value': 1.784333333333333, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 1.0, 'other_col_cons': 1.25, 'other_row_cons': 2.0, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 2.8333333333333335}"
19,20,"{'number_adjacent_facts_other_value': 3.0, 'number_other_facts_same_value': 1.784333333333333, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 2.0, 'other_col_cons': 2.25, 'other_row_cons': 2.0, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 2.8333333333333335}"
20,21,"{'number_adjacent_facts_other_value': 3.0, 'number_other_facts_same_value': 1.784333333333333, 'number_other_facts_other_value': 2.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 2.0, 'other_col_cons': 2.25, 'other_row_cons': 2.0, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 2.8333333333333335}"
21,22,"{'number_adjacent_facts_other_value': 2.25, 'number_other_facts_same_value': 1.784333333333333, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 3.0, 'other_col_cons': 3.25, 'other_row_cons': 2.0, 'other_block_cons': 5.083333333333334, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 2.75, 'number_adjacent_block_facts': 2.8333333333333335}"
22,23,"{'number_adjacent_facts_other_value': 2.25, 'number_other_facts_same_value': 1.784333333333333, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 3.0, 'other_col_cons': 3.25, 'other_row_cons': 2.0, 'other_block_cons': 5.083333333333334, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 2.75, 'number_adjacent_block_facts': 2.8333333333333335}"
23,24,"{'number_adjacent_facts_other_value': 3.25, 'number_other_facts_same_value': 1.659333333333333, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 3.0, 'other_col_cons': 3.25, 'other_row_cons': 1.875, 'other_block_cons': 5.083333333333334, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 2.8333333333333335}"
24,25,"{'number_adjacent_facts_other_value': 3.25, 'number_other_facts_same_value': 1.659333333333333, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 3.0, 'other_col_cons': 3.25, 'other_row_cons': 1.875, 'other_block_cons': 5.083333333333334, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 2.8333333333333335}"
25,26,"{'number_adjacent_facts_other_value': 3.25, 'number_other_facts_same_value': 1.659333333333333, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 3.0, 'other_col_cons': 3.25, 'other_row_cons': 2.875, 'other_block_cons': 5.083333333333334, 'number_adjacent_row_facts': 2.5, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 2.8333333333333335}"
26,27,"{'number_adjacent_facts_other_value': 3.5833333333333335, 'number_other_facts_same_value': 1.659333333333333, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 3.0, 'other_col_cons': 3.25, 'other_row_cons': 2.875, 'other_block_cons': 5.083333333333334, 'number_adjacent_row_facts': 2.8333333333333335, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 2.8333333333333335}"
27,28,"{'number_adjacent_facts_other_value': 3.3833333333333333, 'number_other_facts_same_value': 2.159333333333333, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 3.0, 'other_col_cons': 4.25, 'other_row_cons': 2.875, 'other_block_cons': 5.083333333333334, 'number_adjacent_row_facts': 2.6333333333333333, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 2.3333333333333335}"
28,29,"{'number_adjacent_facts_other_value': 2.783333333333333, 'number_other_facts_same_value': 2.659333333333333, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 4.0, 'other_col_cons': 4.25, 'other_row_cons': 3.875, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.033333333333333, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 2.3333333333333335}"
29,30,"{'number_adjacent_facts_other_value': 3.033333333333333, 'number_other_facts_same_value': 2.659333333333333, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 4.0, 'other_col_cons': 4.25, 'other_row_cons': 3.875, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.533333333333333, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 2.3333333333333335}"
30,31,"{'number_adjacent_facts_other_value': 3.033333333333333, 'number_other_facts_same_value': 3.659333333333333, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 4.0, 'other_col_cons': 4.25, 'other_row_cons': 3.875, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.533333333333333, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 2.3333333333333335}"
31,32,"{'number_adjacent_facts_other_value': 3.533333333333333, 'number_other_facts_same_value': 3.659333333333333, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 1.001, 'adjacent_block_used': 4.0, 'other_col_cons': 4.25, 'other_row_cons': 3.875, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 3.033333333333333, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 2.3333333333333335}"
32,33,"{'number_adjacent_facts_other_value': 3.533333333333333, 'number_other_facts_same_value': 3.659333333333333, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 4.0, 'other_col_cons': 4.25, 'other_row_cons': 3.875, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 3.033333333333333, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 2.3333333333333335}"
33,34,"{'number_adjacent_facts_other_value': 3.033333333333333, 'number_other_facts_same_value': 3.9926666666666666, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 4.0, 'other_col_cons': 5.25, 'other_row_cons': 3.875, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.533333333333333, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 1.8333333333333335}"
34,35,"{'number_adjacent_facts_other_value': 2.6333333333333333, 'number_other_facts_same_value': 4.492666666666667, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 4.0, 'other_col_cons': 6.25, 'other_row_cons': 3.875, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.033333333333333, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 1.4333333333333336}"
35,36,"{'number_adjacent_facts_other_value': 2.8, 'number_other_facts_same_value': 4.492666666666667, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 4.0, 'other_col_cons': 6.25, 'other_row_cons': 3.875, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.033333333333333, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 1.7666666666666668}"
36,37,"{'number_adjacent_facts_other_value': 2.911111111111111, 'number_other_facts_same_value': 4.492666666666667, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 4.0, 'other_col_cons': 6.25, 'other_row_cons': 3.875, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.033333333333333, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 2.1}"
37,38,"{'number_adjacent_facts_other_value': 3.022222222222222, 'number_other_facts_same_value': 4.492666666666667, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 4.0, 'other_col_cons': 6.25, 'other_row_cons': 3.875, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.033333333333333, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 2.4333333333333336}"
38,39,"{'number_adjacent_facts_other_value': 3.1333333333333333, 'number_other_facts_same_value': 4.492666666666667, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 4.0, 'other_col_cons': 6.25, 'other_row_cons': 3.875, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.033333333333333, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 2.766666666666667}"
39,40,"{'number_adjacent_facts_other_value': 3.2444444444444445, 'number_other_facts_same_value': 4.492666666666667, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 4.0, 'other_col_cons': 6.25, 'other_row_cons': 3.875, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.033333333333333, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 3.1000000000000005}"
40,41,"{'number_adjacent_facts_other_value': 3.4944444444444445, 'number_other_facts_same_value': 4.492666666666667, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 4.0, 'other_col_cons': 6.25, 'other_row_cons': 3.875, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.533333333333333, 'number_adjacent_col_facts': 3.75, 'number_adjacent_block_facts': 3.1000000000000005}"
41,42,"{'number_adjacent_facts_other_value': 2.9944444444444445, 'number_other_facts_same_value': 4.826, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 4.0, 'other_col_cons': 6.25, 'other_row_cons': 4.875, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.533333333333333, 'number_adjacent_col_facts': 3.25, 'number_adjacent_block_facts': 2.6000000000000005}"
42,43,"{'number_adjacent_facts_other_value': 2.9944444444444445, 'number_other_facts_same_value': 5.076, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 4.0, 'other_col_cons': 6.25, 'other_row_cons': 4.875, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.533333333333333, 'number_adjacent_col_facts': 3.25, 'number_adjacent_block_facts': 2.6000000000000005}"
43,44,"{'number_adjacent_facts_other_value': 2.9944444444444445, 'number_other_facts_same_value': 5.326, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 4.0, 'other_col_cons': 6.25, 'other_row_cons': 4.875, 'other_block_cons': 4.083333333333334, 'number_adjacent_row_facts': 2.533333333333333, 'number_adjacent_col_facts': 3.25, 'number_adjacent_block_facts': 2.6000000000000005}"
44,45,"{'number_adjacent_facts_other_value': 2.9944444444444445, 'number_other_facts_same_value': 5.326, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 5.0, 'other_col_cons': 6.25, 'other_row_cons': 3.875, 'other_block_cons': 4.583333333333334, 'number_adjacent_row_facts': 2.533333333333333, 'number_adjacent_col_facts': 3.25, 'number_adjacent_block_facts': 2.6000000000000005}"
45,46,"{'number_adjacent_facts_other_value': 2.9944444444444445, 'number_other_facts_same_value': 5.326, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 5.0, 'other_col_cons': 6.25, 'other_row_cons': 3.875, 'other_block_cons': 4.583333333333334, 'number_adjacent_row_facts': 2.533333333333333, 'number_adjacent_col_facts': 3.25, 'number_adjacent_block_facts': 2.6000000000000005}"
46,47,"{'number_adjacent_facts_other_value': 2.4944444444444445, 'number_other_facts_same_value': 5.659333333333333, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 3.001, 'adjacent_block_used': 5.0, 'other_col_cons': 7.25, 'other_row_cons': 3.875, 'other_block_cons': 4.583333333333334, 'number_adjacent_row_facts': 2.033333333333333, 'number_adjacent_col_facts': 3.25, 'number_adjacent_block_facts': 2.1000000000000005}"
47,48,"{'number_adjacent_facts_other_value': 1.4944444444444445, 'number_other_facts_same_value': 5.909333333333333, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 5.0, 'other_col_cons': 6.25, 'other_row_cons': 4.875, 'other_block_cons': 4.583333333333334, 'number_adjacent_row_facts': 1.0333333333333332, 'number_adjacent_col_facts': 3.25, 'number_adjacent_block_facts': 1.1000000000000005}"
48,49,"{'number_adjacent_facts_other_value': 1.4944444444444445, 'number_other_facts_same_value': 6.159333333333333, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 5.0, 'other_col_cons': 6.25, 'other_row_cons': 4.875, 'other_block_cons': 4.583333333333334, 'number_adjacent_row_facts': 1.0333333333333332, 'number_adjacent_col_facts': 3.25, 'number_adjacent_block_facts': 1.1000000000000005}"
49,50,"{'number_adjacent_facts_other_value': 1.4944444444444445, 'number_other_facts_same_value': 6.492666666666666, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.001, 'adjacent_block_used': 5.0, 'other_col_cons': 6.25, 'other_row_cons': 4.875, 'other_block_cons': 4.583333333333334, 'number_adjacent_row_facts': 1.0333333333333332, 'number_adjacent_col_facts': 3.25, 'number_adjacent_block_facts': 1.1000000000000005}"
