,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,10.0,-4.0,15.0,1.0,1.0,-1.0,6.0,6.0,8.0,4.0,4.0,4.0,Difference
2,51.0,0.001,76.0,6.0,6.0,0.001,31.0,31.0,41.0,21.0,21.0,21.0,Final
3,51.0,0.001,76.0,6.0,6.0,0.001,31.0,31.0,41.0,21.0,21.0,21.0,Starting
4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
5,51.0,5.001,76.0,6.0,6.0,0.001,31.0,31.0,41.0,21.0,21.0,21.0,Final
6,51.0,5.001,76.0,6.0,6.0,0.001,31.0,31.0,41.0,21.0,21.0,21.0,Starting
7,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,Difference
8,51.0,5.001,76.0,6.0,6.0,0.001,26.0,36.0,41.0,26.0,16.0,21.0,Final
9,51.0,5.001,76.0,6.0,6.0,0.001,26.0,36.0,41.0,26.0,16.0,21.0,Starting
10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
11,51.0,10.001000000000001,76.0,6.0,6.0,0.001,26.0,36.0,41.0,26.0,16.0,21.0,Final
12,51.0,10.001000000000001,76.0,6.0,6.0,0.001,26.0,36.0,41.0,26.0,16.0,21.0,Starting
13,,,,,,,,,,,,,Difference
14,51.0,10.001000000000001,76.0,6.0,6.0,0.001,26.0,36.0,41.0,26.0,16.0,21.0,Final
15,51.0,10.001000000000001,76.0,6.0,6.0,0.001,26.0,36.0,41.0,26.0,16.0,21.0,Starting
16,,,,,,,,,,,,,Difference
17,51.0,10.001000000000001,76.0,6.0,6.0,0.001,26.0,36.0,41.0,26.0,16.0,21.0,Final
18,51.0,10.001000000000001,76.0,6.0,6.0,0.001,26.0,36.0,41.0,26.0,16.0,21.0,Starting
19,,,,,,,,,,,,,Difference
20,51.0,10.001000000000001,76.0,6.0,6.0,0.001,26.0,36.0,41.0,26.0,16.0,21.0,Final
21,51.0,10.001000000000001,76.0,6.0,6.0,0.001,26.0,36.0,41.0,26.0,16.0,21.0,Starting
22,,,,,,,,,,,,,Difference
23,51.0,10.001000000000001,76.0,6.0,6.0,0.001,26.0,36.0,41.0,26.0,16.0,21.0,Final
