,adjacent_negative_facts,adjacent_facts_from_clue,adjacent_facts_from_bijectivity,adjacent_facts_from_transitivity,other_negative_facts,other_positive_facts,adjacent_clue,adjacent_bijectivity,adjacent_transitivity,other_clue,other_transitivity,other_bijectivity,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-0.5,-1.0,-1.0,Difference
2,0.001,0.001,0.001,0.001,1.0,1.0,0.001,2.0,0.001,0.5,0.001,0.001,Final
3,0.001,0.001,0.001,0.001,1.0,1.0,0.001,2.0,0.001,0.5,0.001,0.001,Starting
4,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-0.5,-1.0,-1.0,-0.5,Difference
5,0.001,0.001,0.001,0.001,1.0,1.0,1.001,2.0,0.001,0.001,0.001,0.001,Final
6,0.001,0.001,0.001,0.001,1.0,1.0,1.001,2.0,0.001,0.001,0.001,0.001,Starting
7,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.5,1.0,-1.0,-1.0,Difference
8,0.001,0.001,0.001,0.001,1.0,1.0,1.001,2.0,0.001,1.001,0.001,0.001,Final
9,0.001,0.001,0.001,0.001,1.0,1.0,1.001,2.0,0.001,1.001,0.001,0.001,Starting
10,1.0,1.0,-1.0,0.5,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,-0.5,Difference
11,1.001,1.001,0.001,0.501,1.0,1.0,2.001,2.0,0.001,1.001,1.001,0.001,Final
12,1.001,1.001,0.001,0.501,1.0,1.0,2.001,2.0,0.001,1.001,1.001,0.001,Starting
13,,,,,,,,,,,,,Difference
14,1.001,1.001,0.001,0.501,1.0,1.0,2.001,2.0,0.001,1.001,1.001,0.001,Final
15,1.001,1.001,0.001,0.501,1.0,1.0,2.001,2.0,0.001,1.001,1.001,0.001,Starting
16,,,,,,,,,,,,,Difference
17,1.001,1.001,0.001,0.501,1.0,1.0,2.001,2.0,0.001,1.001,1.001,0.001,Final
18,1.001,1.001,0.001,0.501,1.0,1.0,2.001,2.0,0.001,1.001,1.001,0.001,Starting
19,,,,,,,,,,,,,Difference
20,1.001,1.001,0.001,0.501,1.0,1.0,2.001,2.0,0.001,1.001,1.001,0.001,Final
21,1.001,1.001,0.001,0.501,1.0,1.0,2.001,2.0,0.001,1.001,1.001,0.001,Starting
22,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,-1.0,0.0,1.0,Difference
23,1.001,2.001,1.001,1.501,1.0,1.0,2.001,2.0,0.501,0.001,1.001,1.001,Final
24,1.001,2.001,1.001,1.501,1.0,1.0,2.001,2.0,0.501,0.001,1.001,1.001,Starting
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.5,0.0,0.0,Difference
26,1.001,2.001,1.001,1.501,1.0,1.0,2.001,3.0,0.001,0.501,1.001,1.001,Final
27,1.001,2.001,1.001,1.501,1.0,1.0,2.001,3.0,0.001,0.501,1.001,1.001,Starting
28,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,1.0,0.0,0.0,Difference
29,1.001,2.001,1.001,1.501,1.0,1.0,1.001,3.0,0.001,1.501,1.001,1.001,Final
30,1.001,2.001,1.001,1.501,1.0,1.0,1.001,3.0,0.001,1.501,1.001,1.001,Starting
31,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,1.0,0.0,0.0,Difference
32,1.001,2.001,1.001,1.501,1.0,1.0,0.001,3.0,0.501,2.501,1.001,1.001,Final
33,1.001,2.001,1.001,1.501,1.0,1.0,0.001,3.0,0.501,2.501,1.001,1.001,Starting
34,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.5,Difference
35,1.001,2.001,1.001,1.501,1.0,1.0,0.501,3.0,0.501,2.501,1.001,0.5009999999999999,Final
36,1.001,2.001,1.001,1.501,1.0,1.0,0.501,3.0,0.501,2.501,1.001,0.5009999999999999,Starting
37,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,Difference
38,1.001,2.001,1.001,1.501,1.0,1.0,0.001,3.0,0.501,3.501,1.001,0.5009999999999999,Final
39,1.001,2.001,1.001,1.501,1.0,1.0,0.001,3.0,0.501,3.501,1.001,0.5009999999999999,Starting
40,,,,,,,,,,,,,Difference
41,1.001,2.001,1.001,1.501,1.0,1.0,0.001,3.0,0.501,3.501,1.001,0.5009999999999999,Final
42,1.001,2.001,1.001,1.501,1.0,1.0,0.001,3.0,0.501,3.501,1.001,0.5009999999999999,Starting
43,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,-0.3333333333333333,Difference
44,1.001,2.001,1.001,1.501,1.0,1.0,0.501,3.0,1.001,3.501,1.001,0.16766666666666658,Final
45,1.001,2.001,1.001,1.501,1.0,1.0,0.501,3.0,1.001,3.501,1.001,0.16766666666666658,Starting
46,,,,,,,,,,,,,Difference
47,1.001,2.001,1.001,1.501,1.0,1.0,0.501,3.0,1.001,3.501,1.001,0.16766666666666658,Final
48,1.001,2.001,1.001,1.501,1.0,1.0,0.501,3.0,1.001,3.501,1.001,0.16766666666666658,Starting
49,,,,,,,,,,,,,Difference
50,1.001,2.001,1.001,1.501,1.0,1.0,0.501,3.0,1.001,3.501,1.001,0.16766666666666658,Final
51,1.001,2.001,1.001,1.501,1.0,1.0,0.501,3.0,1.001,3.501,1.001,0.16766666666666658,Starting
52,,,,,,,,,,,,,Difference
53,1.001,2.001,1.001,1.501,1.0,1.0,0.501,3.0,1.001,3.501,1.001,0.16766666666666658,Final
54,1.001,2.001,1.001,1.501,1.0,1.0,0.501,3.0,1.001,3.501,1.001,0.16766666666666658,Starting
55,,,,,,,,,,,,,Difference
56,1.001,2.001,1.001,1.501,1.0,1.0,0.501,3.0,1.001,3.501,1.001,0.16766666666666658,Final
57,1.001,2.001,1.001,1.501,1.0,1.0,0.501,3.0,1.001,3.501,1.001,0.16766666666666658,Starting
58,,,,,,,,,,,,,Difference
59,1.001,2.001,1.001,1.501,1.0,1.0,0.501,3.0,1.001,3.501,1.001,0.16766666666666658,Final
60,1.001,2.001,1.001,1.501,1.0,1.0,0.501,3.0,1.001,3.501,1.001,0.16766666666666658,Starting
61,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,Difference
62,1.001,2.001,2.001,1.001,1.0,1.0,0.501,3.0,1.001,3.501,1.001,0.6676666666666666,Final
63,1.001,2.001,2.001,1.001,1.0,1.0,0.501,3.0,1.001,3.501,1.001,0.6676666666666666,Starting
64,,,,,,,,,,,,,Difference
65,1.001,2.001,2.001,1.001,1.0,1.0,0.501,3.0,1.001,3.501,1.001,0.6676666666666666,Final
66,1.001,2.001,2.001,1.001,1.0,1.0,0.501,3.0,1.001,3.501,1.001,0.6676666666666666,Starting
67,-1.0,1.0,0.0,-0.5,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,Difference
68,0.001,3.001,2.001,0.5009999999999999,1.0,1.0,1.501,3.0,0.001,3.501,1.001,1.6676666666666666,Final
69,0.001,3.001,2.001,0.5009999999999999,1.0,1.0,1.501,3.0,0.001,3.501,1.001,1.6676666666666666,Starting
70,-1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,Difference
71,0.001,3.001,2.001,0.001,1.0,1.0,1.501,3.0,0.501,4.5009999999999994,1.001,1.6676666666666666,Final
72,0.001,3.001,2.001,0.001,1.0,1.0,1.501,3.0,0.501,4.5009999999999994,1.001,1.6676666666666666,Starting
73,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,Difference
74,0.6676666666666666,3.001,2.001,0.501,1.0,1.0,2.501,3.0,0.001,4.5009999999999994,1.001,2.6676666666666664,Final
75,0.6676666666666666,3.001,2.001,0.501,1.0,1.0,2.501,3.0,0.001,4.5009999999999994,1.001,2.6676666666666664,Starting
76,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.0,Difference
77,1.6676666666666666,4.0009999999999994,2.001,1.001,1.0,1.0,2.501,3.0,0.001,3.5009999999999994,1.001,2.6676666666666664,Final
78,1.6676666666666666,4.0009999999999994,2.001,1.001,1.0,1.0,2.501,3.0,0.001,3.5009999999999994,1.001,2.6676666666666664,Starting
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,-1.0,Difference
80,1.6676666666666666,4.0009999999999994,2.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,1.6676666666666664,Final
81,1.6676666666666666,4.0009999999999994,2.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,1.6676666666666664,Starting
82,,,,,,,,,,,,,Difference
83,1.6676666666666666,4.0009999999999994,2.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,1.6676666666666664,Final
84,1.6676666666666666,4.0009999999999994,2.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,1.6676666666666664,Starting
85,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Difference
86,2.6676666666666664,4.0009999999999994,1.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,0.6676666666666664,Final
87,2.6676666666666664,4.0009999999999994,1.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,0.6676666666666664,Starting
88,,,,,,,,,,,,,Difference
89,2.6676666666666664,4.0009999999999994,1.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,0.6676666666666664,Final
90,2.6676666666666664,4.0009999999999994,1.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,0.6676666666666664,Starting
91,,,,,,,,,,,,,Difference
92,2.6676666666666664,4.0009999999999994,1.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,0.6676666666666664,Final
93,2.6676666666666664,4.0009999999999994,1.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,0.6676666666666664,Starting
94,,,,,,,,,,,,,Difference
95,2.6676666666666664,4.0009999999999994,1.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,0.6676666666666664,Final
96,2.6676666666666664,4.0009999999999994,1.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,0.6676666666666664,Starting
97,,,,,,,,,,,,,Difference
98,2.6676666666666664,4.0009999999999994,1.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,0.6676666666666664,Final
99,2.6676666666666664,4.0009999999999994,1.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,0.6676666666666664,Starting
100,,,,,,,,,,,,,Difference
101,2.6676666666666664,4.0009999999999994,1.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,0.6676666666666664,Final
102,2.6676666666666664,4.0009999999999994,1.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,0.6676666666666664,Starting
103,,,,,,,,,,,,,Difference
104,2.6676666666666664,4.0009999999999994,1.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,0.6676666666666664,Final
105,2.6676666666666664,4.0009999999999994,1.001,1.001,1.0,1.0,2.501,4.0,0.501,3.5009999999999994,1.001,0.6676666666666664,Starting
106,,,,,,,,,,,,,Difference
