,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,1.0,-1.0,1.0,1.0,-1.0,1.0,0.75,1.0,0.75,1.0,1.0,1.0,Difference
2,6.0,0.001,6.0,6.0,0.001,6.0,4.75,6.0,4.75,6.0,6.0,6.0,Final
3,6.0,0.001,6.0,6.0,0.001,6.0,4.75,6.0,4.75,6.0,6.0,6.0,Starting
4,-1.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,0.0,-1.0,Difference
5,1.0,1.251,6.0,6.0,0.001,6.0,7.25,6.0,4.75,1.0,6.0,1.0,Final
6,1.0,1.251,6.0,6.0,0.001,6.0,7.25,6.0,4.75,1.0,6.0,1.0,Starting
7,-1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,Difference
8,0.001,3.751,6.0,6.0,0.001,6.0,12.25,6.0,4.75,0.001,6.0,0.001,Final
9,0.001,3.751,6.0,6.0,0.001,6.0,12.25,6.0,4.75,0.001,6.0,0.001,Starting
10,0.75,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.75,0.0,0.0,Difference
11,3.751,2.0843333333333334,6.0,6.0,0.001,6.0,12.25,6.0,2.25,3.751,6.0,0.001,Final
12,3.751,2.0843333333333334,6.0,6.0,0.001,6.0,12.25,6.0,2.25,3.751,6.0,0.001,Starting
13,-1.0,0.25,0.0,1.0,0.0,1.0,-1.0,0.0,0.5,-1.0,0.0,-1.0,Difference
14,0.001,3.3343333333333334,6.0,11.0,0.001,11.0,7.25,6.0,4.75,0.001,6.0,0.001,Final
15,0.001,3.3343333333333334,6.0,11.0,0.001,11.0,7.25,6.0,4.75,0.001,6.0,0.001,Starting
16,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.25,0.0,0.75,Difference
17,1.6676666666666664,5.0009999999999994,6.0,11.0,0.001,11.0,9.75,6.0,4.75,0.001,6.0,3.751,Final
18,1.6676666666666664,5.0009999999999994,6.0,11.0,0.001,11.0,9.75,6.0,4.75,0.001,6.0,3.751,Starting
19,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.5,0.6666666666666666,0.0,0.0,Difference
20,5.0009999999999994,5.0009999999999994,6.0,11.0,0.001,11.0,12.25,6.0,2.25,3.334333333333333,6.0,3.751,Final
21,5.0009999999999994,5.0009999999999994,6.0,11.0,0.001,11.0,12.25,6.0,2.25,3.334333333333333,6.0,3.751,Starting
22,-1.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,0.0,-1.0,Difference
23,0.001,6.2509999999999994,6.0,11.0,0.001,11.0,14.75,6.0,2.25,0.001,6.0,0.001,Final
24,0.001,6.2509999999999994,6.0,11.0,0.001,11.0,14.75,6.0,2.25,0.001,6.0,0.001,Starting
25,1.0,-0.5,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,Difference
26,5.001,3.7509999999999994,6.0,16.0,0.001,11.0,9.75,6.0,2.25,5.001,11.0,5.001,Final
27,5.001,3.7509999999999994,6.0,16.0,0.001,11.0,9.75,6.0,2.25,5.001,11.0,5.001,Starting
28,-0.5,0.3333333333333333,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.5,-0.5,Difference
29,2.5010000000000003,5.4176666666666655,6.0,11.0,5.001,11.0,14.75,11.0,2.25,5.001,8.5,2.5010000000000003,Final
30,2.5010000000000003,5.4176666666666655,6.0,11.0,5.001,11.0,14.75,11.0,2.25,5.001,8.5,2.5010000000000003,Starting
31,-0.8,0.6666666666666666,0.0,1.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,-0.5,-0.8,Difference
32,0.001,8.750999999999998,6.0,16.0,5.001,6.0,9.75,16.0,7.25,0.001000000000000334,6.0,0.001,Final
33,0.001,8.750999999999998,6.0,16.0,5.001,6.0,9.75,16.0,7.25,0.001000000000000334,6.0,0.001,Starting
34,-0.6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.75,-0.5,Difference
35,0.001,11.250999999999998,8.5,16.0,5.001,6.0,9.75,16.0,9.75,0.001000000000000334,2.25,0.001,Final
36,0.001,11.250999999999998,8.5,16.0,5.001,6.0,9.75,16.0,9.75,0.001000000000000334,2.25,0.001,Starting
37,0.375,0.5,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,1.0,-0.6,0.6,Difference
38,1.876,13.750999999999998,8.5,11.0,5.001,11.0,14.75,16.0,4.75,5.001,0.001,3.001,Final
39,1.876,13.750999999999998,8.5,11.0,5.001,11.0,14.75,16.0,4.75,5.001,0.001,3.001,Starting
40,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.2,-0.5,Difference
41,1.876,13.750999999999998,13.5,11.0,10.001000000000001,11.0,14.75,16.0,4.75,10.001000000000001,0.001,0.5009999999999999,Final
42,1.876,13.750999999999998,13.5,11.0,10.001000000000001,11.0,14.75,16.0,4.75,10.001000000000001,0.001,0.5009999999999999,Starting
43,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,Difference
44,1.876,13.750999999999998,13.5,6.0,15.001000000000001,11.0,19.75,11.0,4.75,15.001000000000001,0.001,0.5009999999999999,Final
45,1.876,13.750999999999998,13.5,6.0,15.001000000000001,11.0,19.75,11.0,4.75,15.001000000000001,0.001,0.5009999999999999,Starting
46,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,0.0,0.3333333333333333,0.0,Difference
47,3.5426666666666664,15.417666666666664,13.5,6.0,15.001000000000001,11.0,19.75,16.0,2.25,15.001000000000001,1.6676666666666664,0.5009999999999999,Final
48,3.5426666666666664,15.417666666666664,13.5,6.0,15.001000000000001,11.0,19.75,16.0,2.25,15.001000000000001,1.6676666666666664,0.5009999999999999,Starting
49,-0.42857142857142855,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.42857142857142855,0.0,Difference
50,1.3998095238095236,17.917666666666662,13.5,6.0,15.001000000000001,11.0,19.75,16.0,7.25,15.001000000000001,0.001,0.5009999999999999,Final
51,1.3998095238095236,17.917666666666662,13.5,6.0,15.001000000000001,11.0,19.75,16.0,7.25,15.001000000000001,0.001,0.5009999999999999,Starting
52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.125,0.3333333333333333,Difference
53,1.3998095238095236,17.917666666666662,13.5,6.0,15.001000000000001,16.0,19.75,16.0,7.25,15.001000000000001,0.001,2.1676666666666664,Final
54,1.3998095238095236,17.917666666666662,13.5,6.0,15.001000000000001,16.0,19.75,16.0,7.25,15.001000000000001,0.001,2.1676666666666664,Starting
55,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25,0.5,Difference
56,1.3998095238095236,17.917666666666662,18.5,6.0,15.001000000000001,21.0,19.75,16.0,7.25,15.001000000000001,0.001,4.667666666666666,Final
57,1.3998095238095236,17.917666666666662,18.5,6.0,15.001000000000001,21.0,19.75,16.0,7.25,15.001000000000001,0.001,4.667666666666666,Starting
58,-1.0,0.25,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,Difference
