,iter,weights
27,28,"{'number_adjacent_facts_other_value': 3.7, 'number_other_facts_same_value': 2.7833333333333337, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 0.001, 'other_col_cons': 1.25, 'other_row_cons': 2.666666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.2, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.666666666666667}"
28,29,"{'number_adjacent_facts_other_value': 3.2, 'number_other_facts_same_value': 3.116666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.25, 'other_row_cons': 2.666666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.7, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.166666666666667}"
29,30,"{'number_adjacent_facts_other_value': 3.2, 'number_other_facts_same_value': 3.4500000000000006, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 0.001, 'other_col_cons': 2.25, 'other_row_cons': 2.666666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.7, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.166666666666667}"
30,31,"{'number_adjacent_facts_other_value': 3.2, 'number_other_facts_same_value': 3.4500000000000006, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.25, 'other_row_cons': 2.666666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.7, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.166666666666667}"
31,32,"{'number_adjacent_facts_other_value': 2.7, 'number_other_facts_same_value': 3.4500000000000006, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.25, 'other_row_cons': 2.666666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.19999999999999996, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.166666666666667}"
32,33,"{'number_adjacent_facts_other_value': 2.7, 'number_other_facts_same_value': 3.116666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.25, 'other_row_cons': 2.666666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.19999999999999996, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.166666666666667}"
33,34,"{'number_adjacent_facts_other_value': 2.7, 'number_other_facts_same_value': 3.4500000000000006, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.25, 'other_row_cons': 2.666666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.19999999999999996, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.166666666666667}"
34,35,"{'number_adjacent_facts_other_value': 2.7, 'number_other_facts_same_value': 3.116666666666667, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.25, 'other_row_cons': 2.666666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.19999999999999996, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.166666666666667}"
35,36,"{'number_adjacent_facts_other_value': 2.7, 'number_other_facts_same_value': 3.4500000000000006, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 2.25, 'other_row_cons': 2.666666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.19999999999999996, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.166666666666667}"
36,37,"{'number_adjacent_facts_other_value': 2.575, 'number_other_facts_same_value': 4.450000000000001, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.25, 'other_row_cons': 2.666666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.07499999999999996, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 2.666666666666667}"
37,38,"{'number_adjacent_facts_other_value': 2.575, 'number_other_facts_same_value': 4.450000000000001, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.25, 'other_row_cons': 2.666666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.07499999999999996, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 2.666666666666667}"
38,39,"{'number_adjacent_facts_other_value': 2.6861111111111113, 'number_other_facts_same_value': 4.450000000000001, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.25, 'other_row_cons': 2.666666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.07499999999999996, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.0000000000000004}"
39,40,"{'number_adjacent_facts_other_value': 2.7972222222222225, 'number_other_facts_same_value': 4.450000000000001, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.25, 'other_row_cons': 2.666666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.07499999999999996, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.333333333333334}"
40,41,"{'number_adjacent_facts_other_value': 3.0472222222222225, 'number_other_facts_same_value': 4.450000000000001, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.25, 'other_row_cons': 2.666666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 0.575, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.333333333333334}"
41,42,"{'number_adjacent_facts_other_value': 3.2972222222222225, 'number_other_facts_same_value': 4.450000000000001, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.25, 'other_row_cons': 2.666666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.075, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.333333333333334}"
42,43,"{'number_adjacent_facts_other_value': 3.7972222222222225, 'number_other_facts_same_value': 4.450000000000001, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.25, 'other_row_cons': 2.666666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.575, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.333333333333334}"
43,44,"{'number_adjacent_facts_other_value': 3.7972222222222225, 'number_other_facts_same_value': 4.450000000000001, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.25, 'other_row_cons': 3.166666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.575, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.333333333333334}"
44,45,"{'number_adjacent_facts_other_value': 3.7972222222222225, 'number_other_facts_same_value': 4.650000000000001, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.25, 'other_row_cons': 3.166666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.575, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.333333333333334}"
45,46,"{'number_adjacent_facts_other_value': 3.7972222222222225, 'number_other_facts_same_value': 4.850000000000001, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.25, 'other_row_cons': 3.166666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.575, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.333333333333334}"
46,47,"{'number_adjacent_facts_other_value': 3.7972222222222225, 'number_other_facts_same_value': 5.100000000000001, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.25, 'other_row_cons': 3.166666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.575, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.333333333333334}"
47,48,"{'number_adjacent_facts_other_value': 3.7972222222222225, 'number_other_facts_same_value': 5.300000000000002, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.25, 'other_row_cons': 3.166666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.575, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.333333333333334}"
48,49,"{'number_adjacent_facts_other_value': 3.7972222222222225, 'number_other_facts_same_value': 5.550000000000002, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.25, 'other_row_cons': 3.166666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.575, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.333333333333334}"
49,50,"{'number_adjacent_facts_other_value': 3.7972222222222225, 'number_other_facts_same_value': 5.750000000000002, 'number_other_facts_other_value': 4.0, 'adjacent_col_used': 5.0, 'adjacent_row_used': 3.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.25, 'other_row_cons': 3.166666666666667, 'other_block_cons': 4.0, 'number_adjacent_row_facts': 1.575, 'number_adjacent_col_facts': 3.5, 'number_adjacent_block_facts': 3.333333333333334}"
