,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,1.0,-0.5,1.0,1.0,-1.0,1.0,0.75,1.0,0.75,1.0,1.0,1.0,Difference
2,2.0,0.5,2.0,2.0,0.001,2.0,1.75,2.0,1.75,2.0,2.0,2.0,Final
3,2.0,0.5,2.0,2.0,0.001,2.0,1.75,2.0,1.75,2.0,2.0,2.0,Starting
4,0.25,0.5,1.0,1.0,-1.0,1.0,0.875,0.875,-1.0,-1.0,0.6666666666666666,-0.3333333333333333,Difference
5,2.25,1.0,3.0,3.0,0.001,3.0,2.625,2.875,0.75,1.0,2.6666666666666665,1.6666666666666667,Final
6,2.25,1.0,3.0,3.0,0.001,3.0,2.625,2.875,0.75,1.0,2.6666666666666665,1.6666666666666667,Starting
7,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,Difference
8,2.25,1.0,3.0,3.0,1.001,2.0,2.625,2.875,1.75,1.0,2.6666666666666665,1.6666666666666667,Final
9,2.25,1.0,3.0,3.0,1.001,2.0,2.625,2.875,1.75,1.0,2.6666666666666665,1.6666666666666667,Starting
10,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,-0.5,-0.5,Difference
11,2.25,1.0,4.0,4.0,2.001,1.0,1.625,2.875,2.75,2.0,2.1666666666666665,1.1666666666666667,Final
12,2.25,1.0,4.0,4.0,2.001,1.0,1.625,2.875,2.75,2.0,2.1666666666666665,1.1666666666666667,Starting
13,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,Difference
14,2.25,1.0,4.0,4.0,3.001,0.001,1.625,1.875,3.75,2.0,2.1666666666666665,1.1666666666666667,Final
15,2.25,1.0,4.0,4.0,3.001,0.001,1.625,1.875,3.75,2.0,2.1666666666666665,1.1666666666666667,Starting
16,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,Difference
17,2.25,1.0,4.0,4.0,4.0009999999999994,0.001,1.625,0.875,4.75,2.0,2.1666666666666665,1.1666666666666667,Final
18,2.25,1.0,4.0,4.0,4.0009999999999994,0.001,1.625,0.875,4.75,2.0,2.1666666666666665,1.1666666666666667,Starting
19,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,Difference
20,2.25,1.0,4.0,4.0,5.0009999999999994,0.001,1.625,0.001,5.75,2.0,2.1666666666666665,1.1666666666666667,Final
21,2.25,1.0,4.0,4.0,5.0009999999999994,0.001,1.625,0.001,5.75,2.0,2.1666666666666665,1.1666666666666667,Starting
22,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,-0.5,-0.2,Difference
23,2.25,1.0,5.0,4.0,6.0009999999999994,0.001,1.625,1.001,5.75,2.5,1.6666666666666665,0.9666666666666668,Final
24,2.25,1.0,5.0,4.0,6.0009999999999994,0.001,1.625,1.001,5.75,2.5,1.6666666666666665,0.9666666666666668,Starting
25,0.5,0.5,0.0,1.0,0.0,-1.0,-1.0,0.8333333333333334,0.0,0.0,0.5,0.0,Difference
26,2.75,1.5,5.0,5.0,6.0009999999999994,0.001,0.625,1.8343333333333334,5.75,2.5,2.1666666666666665,0.9666666666666668,Final
27,2.75,1.5,5.0,5.0,6.0009999999999994,0.001,0.625,1.8343333333333334,5.75,2.5,2.1666666666666665,0.9666666666666668,Starting
28,0.0,0.4,0.0,1.0,0.0,-1.0,0.0,0.6,1.0,0.0,0.0,0.0,Difference
29,2.75,1.9,5.0,6.0,6.0009999999999994,0.001,0.625,2.4343333333333335,6.75,2.5,2.1666666666666665,0.9666666666666668,Final
