,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,0.5,-0.5,0.28846153846153844,1.0,1.0,-1.0,0.75,0.75,1.0,0.5,0.5,0.5,Difference
2,1.25,0.75,1.1442307692307692,1.5,1.5,0.5,1.375,1.375,1.5,1.25,1.25,1.25,Final
3,1.25,0.75,1.1442307692307692,1.5,1.5,0.5,1.375,1.375,1.5,1.25,1.25,1.25,Starting
4,0.1,-0.25,0.0,1.0,0.0,-1.0,-0.25,-0.25,0.25,0.0,0.25,0.25,Difference
5,1.3,0.625,1.1442307692307692,2.0,1.5,0.001,1.25,1.25,1.625,1.25,1.375,1.375,Final
6,1.3,0.625,1.1442307692307692,2.0,1.5,0.001,1.25,1.25,1.625,1.25,1.375,1.375,Starting
7,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.125,0.0,-0.125,0.125,0.0,Difference
8,1.3,0.625,1.1442307692307692,2.0,1.5,0.001,1.3125,1.1875,1.625,1.1875,1.4375,1.375,Final
9,1.3,0.625,1.1442307692307692,2.0,1.5,0.001,1.3125,1.1875,1.625,1.1875,1.4375,1.375,Starting
10,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.125,0.0,-0.125,0.125,0.0,Difference
11,1.3,0.625,1.1442307692307692,2.0,1.5,0.001,1.375,1.125,1.625,1.125,1.5,1.375,Final
12,1.3,0.625,1.1442307692307692,2.0,1.5,0.001,1.375,1.125,1.625,1.125,1.5,1.375,Starting
13,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.125,0.0,-0.125,0.125,0.0,Difference
14,1.3,0.625,1.1442307692307692,2.0,1.5,0.001,1.4375,1.0625,1.625,1.0625,1.5625,1.375,Final
15,1.3,0.625,1.1442307692307692,2.0,1.5,0.001,1.4375,1.0625,1.625,1.0625,1.5625,1.375,Starting
16,-0.05,0.125,0.0,0.0,0.0,0.0,0.25,-0.125,0.0,-0.25,0.125,-0.125,Difference
17,1.2750000000000001,0.6875,1.1442307692307692,2.0,1.5,0.001,1.5625,1.0,1.625,0.9375,1.625,1.3125,Final
18,1.2750000000000001,0.6875,1.1442307692307692,2.0,1.5,0.001,1.5625,1.0,1.625,0.9375,1.625,1.3125,Starting
19,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
20,1.2750000000000001,0.6875,1.1538461538461537,2.0,1.5,0.001,1.5625,1.0,1.625,0.9375,1.625,1.3125,Final
21,1.2750000000000001,0.6875,1.1538461538461537,2.0,1.5,0.001,1.5625,1.0,1.625,0.9375,1.625,1.3125,Starting
22,-0.05,0.0,0.0,0.0,0.0,0.0,0.125,-0.125,0.0,-0.125,0.125,-0.125,Difference
23,1.2500000000000002,0.6875,1.1538461538461537,2.0,1.5,0.001,1.625,0.9375,1.625,0.875,1.6875,1.25,Final
24,1.2500000000000002,0.6875,1.1538461538461537,2.0,1.5,0.001,1.625,0.9375,1.625,0.875,1.6875,1.25,Starting
25,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
26,1.2500000000000002,0.6875,1.1634615384615383,2.0,1.5,0.001,1.625,0.9375,1.625,0.875,1.6875,1.25,Final
27,1.2500000000000002,0.6875,1.1634615384615383,2.0,1.5,0.001,1.625,0.9375,1.625,0.875,1.6875,1.25,Starting
28,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
29,1.2500000000000002,0.6875,1.173076923076923,2.0,1.5,0.001,1.625,0.9375,1.625,0.875,1.6875,1.25,Final
30,1.2500000000000002,0.6875,1.173076923076923,2.0,1.5,0.001,1.625,0.9375,1.625,0.875,1.6875,1.25,Starting
31,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
32,1.2500000000000002,0.6875,1.1826923076923075,2.0,1.5,0.001,1.625,0.9375,1.625,0.875,1.6875,1.25,Final
33,1.2500000000000002,0.6875,1.1826923076923075,2.0,1.5,0.001,1.625,0.9375,1.625,0.875,1.6875,1.25,Starting
34,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
35,1.2500000000000002,0.6875,1.192307692307692,2.0,1.5,0.001,1.625,0.9375,1.625,0.875,1.6875,1.25,Final
36,1.2500000000000002,0.6875,1.192307692307692,2.0,1.5,0.001,1.625,0.9375,1.625,0.875,1.6875,1.25,Starting
37,,,,,,,,,,,,,Difference
38,1.2500000000000002,0.6875,1.192307692307692,2.0,1.5,0.001,1.625,0.9375,1.625,0.875,1.6875,1.25,Final
39,1.2500000000000002,0.6875,1.192307692307692,2.0,1.5,0.001,1.625,0.9375,1.625,0.875,1.6875,1.25,Starting
40,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
41,1.2500000000000002,0.6875,1.2019230769230766,2.0,1.5,0.001,1.625,0.9375,1.625,0.875,1.6875,1.25,Final
42,1.2500000000000002,0.6875,1.2019230769230766,2.0,1.5,0.001,1.625,0.9375,1.625,0.875,1.6875,1.25,Starting
43,-0.15,0.375,0.038461538461538464,0.0,0.0,0.0,0.125,0.375,0.125,0.125,-0.25,-0.5,Difference
44,1.1750000000000003,0.875,1.2211538461538458,2.0,1.5,0.001,1.6875,1.125,1.6875,0.9375,1.5625,1.0,Final
45,1.1750000000000003,0.875,1.2211538461538458,2.0,1.5,0.001,1.6875,1.125,1.6875,0.9375,1.5625,1.0,Starting
46,0.1,-0.25,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.25,0.25,0.25,Difference
47,1.2250000000000003,0.75,1.2211538461538458,2.0,1.5,0.001,1.6875,1.0,1.6875,0.8125,1.6875,1.125,Final
48,1.2250000000000003,0.75,1.2211538461538458,2.0,1.5,0.001,1.6875,1.0,1.6875,0.8125,1.6875,1.125,Starting
49,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
50,1.2250000000000003,0.75,1.2307692307692304,2.0,1.5,0.001,1.6875,1.0,1.6875,0.8125,1.6875,1.125,Final
51,1.2250000000000003,0.75,1.2307692307692304,2.0,1.5,0.001,1.6875,1.0,1.6875,0.8125,1.6875,1.125,Starting
52,-0.15,-0.125,0.11538461538461539,0.0,0.0,0.0,0.125,0.0,0.25,-0.125,0.0,-0.375,Difference
53,1.1500000000000004,0.6875,1.288461538461538,2.0,1.5,0.001,1.75,1.0,1.8125,0.75,1.6875,0.9375,Final
54,1.1500000000000004,0.6875,1.288461538461538,2.0,1.5,0.001,1.75,1.0,1.8125,0.75,1.6875,0.9375,Starting
55,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
56,1.1500000000000004,0.6875,1.2980769230769227,2.0,1.5,0.001,1.75,1.0,1.8125,0.75,1.6875,0.9375,Final
57,1.1500000000000004,0.6875,1.2980769230769227,2.0,1.5,0.001,1.75,1.0,1.8125,0.75,1.6875,0.9375,Starting
58,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
59,1.1500000000000004,0.6875,1.3076923076923073,2.0,1.5,0.001,1.75,1.0,1.8125,0.75,1.6875,0.9375,Final
60,1.1500000000000004,0.6875,1.3076923076923073,2.0,1.5,0.001,1.75,1.0,1.8125,0.75,1.6875,0.9375,Starting
61,-0.1,0.125,0.07692307692307693,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.375,Difference
62,1.1000000000000003,0.75,1.3461538461538458,2.0,1.5,0.001,1.75,1.125,1.8125,0.75,1.6875,0.75,Final
63,1.1000000000000003,0.75,1.3461538461538458,2.0,1.5,0.001,1.75,1.125,1.8125,0.75,1.6875,0.75,Starting
64,0.1,-0.25,0.09615384615384616,0.0,0.0,0.0,-0.125,0.0,-0.125,0.125,0.0,0.375,Difference
65,1.1500000000000004,0.625,1.394230769230769,2.0,1.5,0.001,1.6875,1.125,1.75,0.8125,1.6875,0.9375,Final
66,1.1500000000000004,0.625,1.394230769230769,2.0,1.5,0.001,1.6875,1.125,1.75,0.8125,1.6875,0.9375,Starting
67,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
