,iter,weights
27,28,"{'number_adjacent_facts_other_value': 0.4999999999999999, 'number_other_facts_same_value': 1.15, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 2.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 0.5000000000000001, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.6666666666666667}"
28,29,"{'number_adjacent_facts_other_value': 0.6666666666666665, 'number_other_facts_same_value': 1.15, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 2.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 0.6666666666666667, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.6666666666666667}"
29,30,"{'number_adjacent_facts_other_value': 0.6666666666666665, 'number_other_facts_same_value': 1.15, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 2.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 0.6666666666666667, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.6666666666666667}"
30,31,"{'number_adjacent_facts_other_value': 0.6666666666666665, 'number_other_facts_same_value': 0.1499999999999999, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 2.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 0.6666666666666667, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.6666666666666667}"
31,32,"{'number_adjacent_facts_other_value': 0.6666666666666665, 'number_other_facts_same_value': 0.1499999999999999, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 2.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 0.6666666666666667, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.6666666666666667}"
32,33,"{'number_adjacent_facts_other_value': 0.6666666666666665, 'number_other_facts_same_value': 0.1499999999999999, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 2.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 0.6666666666666667, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.6666666666666667}"
33,34,"{'number_adjacent_facts_other_value': 0.6666666666666665, 'number_other_facts_same_value': 0.001, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 2.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 0.6666666666666667, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.6666666666666667}"
34,35,"{'number_adjacent_facts_other_value': 0.6666666666666665, 'number_other_facts_same_value': 0.801, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 2.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 0.6666666666666667, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.6666666666666667}"
35,36,"{'number_adjacent_facts_other_value': 0.6666666666666665, 'number_other_facts_same_value': 1.3010000000000002, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 2.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 0.6666666666666667, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.6666666666666667}"
36,37,"{'number_adjacent_facts_other_value': 0.6666666666666665, 'number_other_facts_same_value': 0.30100000000000016, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 2.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 0.6666666666666667, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.6666666666666667}"
37,38,"{'number_adjacent_facts_other_value': 0.6666666666666665, 'number_other_facts_same_value': 0.001, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 2.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 0.6666666666666667, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.6666666666666667}"
38,39,"{'number_adjacent_facts_other_value': 0.6666666666666665, 'number_other_facts_same_value': 1.001, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 2.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 0.6666666666666667, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.6666666666666667}"
39,40,"{'number_adjacent_facts_other_value': 0.6666666666666665, 'number_other_facts_same_value': 2.001, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 2.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 0.6666666666666667, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.6666666666666667}"
40,41,"{'number_adjacent_facts_other_value': 0.4166666666666665, 'number_other_facts_same_value': 2.001, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 2.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 0.16666666666666674, 'number_adjacent_col_facts': 2.3333333333333335, 'number_adjacent_block_facts': 1.6666666666666667}"
41,42,"{'number_adjacent_facts_other_value': 0.016666666666666496, 'number_other_facts_same_value': 2.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 3.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 0.16666666666666674, 'number_adjacent_col_facts': 1.8333333333333335, 'number_adjacent_block_facts': 1.2666666666666666}"
42,43,"{'number_adjacent_facts_other_value': 0.001, 'number_other_facts_same_value': 2.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 3.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 0.001, 'number_adjacent_col_facts': 1.8333333333333335, 'number_adjacent_block_facts': 1.2666666666666666}"
43,44,"{'number_adjacent_facts_other_value': 0.6676666666666666, 'number_other_facts_same_value': 2.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 3.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 1.001, 'number_adjacent_col_facts': 1.8333333333333335, 'number_adjacent_block_facts': 1.2666666666666666}"
44,45,"{'number_adjacent_facts_other_value': 1.001, 'number_other_facts_same_value': 2.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 2.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 2.001, 'other_col_cons': 3.75, 'other_row_cons': 3.4166666666666665, 'other_block_cons': 3.1666666666666665, 'number_adjacent_row_facts': 1.3343333333333331, 'number_adjacent_col_facts': 1.8333333333333335, 'number_adjacent_block_facts': 1.2666666666666666}"
45,46,"{'number_adjacent_facts_other_value': 0.2867142857142856, 'number_other_facts_same_value': 3.001, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0, 'adjacent_block_used': 2.001, 'other_col_cons': 2.75, 'other_row_cons': 3.4166666666666665, 'other_block_cons': 4.166666666666666, 'number_adjacent_row_facts': 0.33433333333333315, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 1.7666666666666666}"
46,47,"{'number_adjacent_facts_other_value': 0.3978253968253967, 'number_other_facts_same_value': 3.001, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0, 'adjacent_block_used': 2.001, 'other_col_cons': 2.75, 'other_row_cons': 3.4166666666666665, 'other_block_cons': 4.166666666666666, 'number_adjacent_row_facts': 0.33433333333333315, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 2.1}"
47,48,"{'number_adjacent_facts_other_value': 0.23115873015873004, 'number_other_facts_same_value': 3.001, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0, 'adjacent_block_used': 2.001, 'other_col_cons': 2.75, 'other_row_cons': 3.4166666666666665, 'other_block_cons': 4.166666666666666, 'number_adjacent_row_facts': 0.33433333333333315, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 1.6}"
48,49,"{'number_adjacent_facts_other_value': 0.48115873015873, 'number_other_facts_same_value': 3.001, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 1.0, 'adjacent_block_used': 2.001, 'other_col_cons': 2.75, 'other_row_cons': 3.4166666666666665, 'other_block_cons': 4.166666666666666, 'number_adjacent_row_facts': 0.8343333333333331, 'number_adjacent_col_facts': 2.8333333333333335, 'number_adjacent_block_facts': 1.6}"
49,50,"{'number_adjacent_facts_other_value': 0.6478253968253966, 'number_other_facts_same_value': 3.501, 'number_other_facts_other_value': 3.0, 'adjacent_col_used': 3.0, 'adjacent_row_used': 2.0, 'adjacent_block_used': 1.001, 'other_col_cons': 3.75, 'other_row_cons': 2.4166666666666665, 'other_block_cons': 4.166666666666666, 'number_adjacent_row_facts': 1.501, 'number_adjacent_col_facts': 1.8333333333333335, 'number_adjacent_block_facts': 1.0}"
