,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,1.0,-0.5,1.0,-1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,Difference
2,1.5,0.75,1.5,0.5,1.5,1.5,1.5,1.375,1.375,1.5,1.5,1.5,Final
3,1.5,0.75,1.5,0.5,1.5,1.5,1.5,1.375,1.375,1.5,1.5,1.5,Starting
4,,,,,,,,,,,,,Difference
5,1.5,0.75,1.5,0.5,1.5,1.5,1.5,1.375,1.375,1.5,1.5,1.5,Final
6,1.5,0.75,1.5,0.5,1.5,1.5,1.5,1.375,1.375,1.5,1.5,1.5,Starting
7,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
8,1.5,0.875,1.5,0.5,1.5,1.5,1.5,1.375,1.375,1.5,1.5,1.5,Final
9,1.5,0.875,1.5,0.5,1.5,1.5,1.5,1.375,1.375,1.5,1.5,1.5,Starting
10,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
11,1.5,1.0416666666666667,1.5,0.5,1.5,1.5,1.5,1.375,1.375,1.5,1.5,1.5,Final
12,1.5,1.0416666666666667,1.5,0.5,1.5,1.5,1.5,1.375,1.375,1.5,1.5,1.5,Starting
13,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,Difference
14,1.5,1.0416666666666667,1.5,0.5,2.0,1.0,1.5,0.875,1.875,1.5,1.5,1.5,Final
15,1.5,1.0416666666666667,1.5,0.5,2.0,1.0,1.5,0.875,1.875,1.5,1.5,1.5,Starting
16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
17,1.5,1.0416666666666667,1.5,1.0,2.0,1.0,1.5,0.875,1.875,1.5,1.5,1.5,Final
18,1.5,1.0416666666666667,1.5,1.0,2.0,1.0,1.5,0.875,1.875,1.5,1.5,1.5,Starting
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,Difference
20,1.5,1.0416666666666667,1.5,1.0,2.0,1.0,1.5,1.0416666666666667,1.875,1.5,1.5,1.5,Final
21,1.5,1.0416666666666667,1.5,1.0,2.0,1.0,1.5,1.0416666666666667,1.875,1.5,1.5,1.5,Starting
22,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
23,1.5,1.2916666666666667,1.5,1.0,2.0,1.0,1.5,1.0416666666666667,1.875,1.5,1.5,1.5,Final
24,1.5,1.2916666666666667,1.5,1.0,2.0,1.0,1.5,1.0416666666666667,1.875,1.5,1.5,1.5,Starting
25,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,Difference
26,1.5,1.2916666666666667,1.5,1.5,2.0,0.5,1.0,1.0416666666666667,2.375,1.5,1.5,1.5,Final
27,1.5,1.2916666666666667,1.5,1.5,2.0,0.5,1.0,1.0416666666666667,2.375,1.5,1.5,1.5,Starting
28,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
29,1.5,1.4166666666666667,1.5,1.5,2.0,0.5,1.0,1.0416666666666667,2.375,1.5,1.5,1.5,Final
30,1.5,1.4166666666666667,1.5,1.5,2.0,0.5,1.0,1.0416666666666667,2.375,1.5,1.5,1.5,Starting
31,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
32,1.5,1.5416666666666667,1.5,1.5,2.0,0.5,1.0,1.0416666666666667,2.375,1.5,1.5,1.5,Final
33,1.5,1.5416666666666667,1.5,1.5,2.0,0.5,1.0,1.0416666666666667,2.375,1.5,1.5,1.5,Starting
34,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
35,1.5,1.6416666666666668,1.5,1.5,2.0,0.5,1.0,1.0416666666666667,2.375,1.5,1.5,1.5,Final
36,1.5,1.6416666666666668,1.5,1.5,2.0,0.5,1.0,1.0416666666666667,2.375,1.5,1.5,1.5,Starting
37,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
38,1.5,1.8083333333333336,1.5,1.5,2.0,0.5,1.0,1.0416666666666667,2.375,1.5,1.5,1.5,Final
39,1.5,1.8083333333333336,1.5,1.5,2.0,0.5,1.0,1.0416666666666667,2.375,1.5,1.5,1.5,Starting
40,-1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,-1.0,Difference
41,1.0,1.9333333333333336,1.5,1.5,2.0,0.5,1.0,1.2916666666666667,2.375,1.5,1.0,1.0,Final
42,1.0,1.9333333333333336,1.5,1.5,2.0,0.5,1.0,1.2916666666666667,2.375,1.5,1.0,1.0,Starting
43,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Difference
44,1.0,1.9333333333333336,1.5,1.0,2.0,1.0,1.5,1.2916666666666667,2.375,1.5,1.0,1.0,Final
45,1.0,1.9333333333333336,1.5,1.0,2.0,1.0,1.5,1.2916666666666667,2.375,1.5,1.0,1.0,Starting
46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Difference
47,1.5,1.9333333333333336,1.5,1.0,2.0,1.0,1.5,1.2916666666666667,2.375,1.5,1.5,1.0,Final
48,1.5,1.9333333333333336,1.5,1.0,2.0,1.0,1.5,1.2916666666666667,2.375,1.5,1.5,1.0,Starting
49,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.0,0.0,0.0,Difference
50,1.5,1.7333333333333336,1.5,1.0,2.0,1.0,1.5,0.9916666666666667,2.875,1.5,1.5,1.0,Final
51,1.5,1.7333333333333336,1.5,1.0,2.0,1.0,1.5,0.9916666666666667,2.875,1.5,1.5,1.0,Starting
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,Difference
53,1.5,1.7333333333333336,1.5,1.0,2.0,1.0,1.5,1.1583333333333334,2.875,1.5,1.5,1.0,Final
54,1.5,1.7333333333333336,1.5,1.0,2.0,1.0,1.5,1.1583333333333334,2.875,1.5,1.5,1.0,Starting
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Difference
56,1.5,1.7333333333333336,1.5,1.0,2.0,1.0,1.5,1.6583333333333334,2.875,1.5,1.5,1.0,Final
57,1.5,1.7333333333333336,1.5,1.0,2.0,1.0,1.5,1.6583333333333334,2.875,1.5,1.5,1.0,Starting
58,-0.6,0.5,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-0.6,0.0,Difference
59,1.2,1.9833333333333336,1.5,0.5,2.0,1.5,2.0,1.6583333333333334,2.375,1.5,1.2,1.0,Final
60,1.2,1.9833333333333336,1.5,0.5,2.0,1.5,2.0,1.6583333333333334,2.375,1.5,1.2,1.0,Starting
61,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,Difference
62,1.2555555555555555,1.9833333333333336,1.5,0.5,2.0,1.5,2.0,1.6583333333333334,2.375,1.5,1.2,1.1666666666666667,Final
63,1.2555555555555555,1.9833333333333336,1.5,0.5,2.0,1.5,2.0,1.6583333333333334,2.375,1.5,1.2,1.1666666666666667,Starting
64,,,,,,,,,,,,,Difference
65,1.2555555555555555,1.9833333333333336,1.5,0.5,2.0,1.5,2.0,1.6583333333333334,2.375,1.5,1.2,1.1666666666666667,Final
66,1.2555555555555555,1.9833333333333336,1.5,0.5,2.0,1.5,2.0,1.6583333333333334,2.375,1.5,1.2,1.1666666666666667,Starting
67,-0.3333333333333333,-0.2,0.0,0.0,0.0,0.0,0.0,-0.4,1.0,0.0,-0.3333333333333333,0.0,Difference
68,1.0888888888888888,1.8833333333333335,1.5,0.5,2.0,1.5,2.0,1.4583333333333335,2.875,1.5,1.0333333333333332,1.1666666666666667,Final
69,1.0888888888888888,1.8833333333333335,1.5,0.5,2.0,1.5,2.0,1.4583333333333335,2.875,1.5,1.0333333333333332,1.1666666666666667,Starting
70,,,,,,,,,,,,,Difference
71,1.0888888888888888,1.8833333333333335,1.5,0.5,2.0,1.5,2.0,1.4583333333333335,2.875,1.5,1.0333333333333332,1.1666666666666667,Final
